congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
118,House,580,2023-11-02,1,585,217,202,-0.24,0.942,-0.494,-0.739,-17.862,HR4821,Agreed to,,On Agreeing to the Amendment,
118,House,581,2023-11-02,1,586,151,263,0.212,-0.413,-0.284,0.487,-71.282,HR4821,Failed,,On Agreeing to the Amendment,
118,House,582,2023-11-02,1,587,196,222,0.206,-0.041,-0.436,0.465,-33.772,HR4821,Failed,,On Agreeing to the Amendment,
118,House,583,2023-11-02,1,588,207,213,0.007,-1.0,-0.381,0.249,-27.389,HR4821,Failed,,On Agreeing to the Amendment,
118,House,584,2023-11-02,1,589,159,259,0.187,-0.444,-0.282,0.467,-70.332,HR4821,Failed,,On Agreeing to the Amendment,
118,House,585,2023-11-02,1,590,150,265,0.195,-0.471,-0.279,0.477,-72.93,HR4821,Failed,,On Agreeing to the Amendment,
118,House,586,2023-11-02,1,591,156,263,0.122,-0.548,-0.275,0.551,-76.77,HR4821,Failed,,On Agreeing to the Amendment,
118,House,587,2023-11-02,1,592,175,244,0.278,-0.093,-0.321,0.347,-57.291,HR4821,Failed,,On Agreeing to the Amendment,
118,House,588,2023-11-03,1,593,214,204,-0.005,0.815,-0.395,-0.291,-9.548,HR4821,Agreed to,,On Agreeing to the Amendment,
118,House,589,2023-11-03,1,594,212,204,0.121,0.222,-0.714,0.076,-3.441,HR4821,Agreed to,,On Agreeing to the Amendment,
118,House,590,2023-11-03,1,595,208,207,0.134,0.71,-0.387,-0.113,-17.818,HR4821,Agreed to,,On Agreeing to the Amendment,
118,House,591,2023-11-03,1,596,201,215,0.022,0.13,0.716,-0.058,-0.369,HR4821,Failed,"Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2024, and for other purposes",On Motion to Recommit,
118,House,592,2023-11-03,1,597,213,203,0.322,-0.848,-0.638,-0.757,-10.632,HR4821,Passed,"Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2024, and for other purposes",On Passage,
118,House,593,2023-11-03,1,598,342,69,-0.115,-0.701,-0.159,-0.596,-88.31,HR3774,Passed,SHIP Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,594,2023-11-06,1,599,384,1,0.0,0.0,0.0,0.0,0.0,HR1607,Passed,"To clarify jurisdiction with respect to certain Bureau of Reclamation pumped storage development, and for other purposes","On Motion to Suspend the Rules and Pass, as Amended",
118,House,595,2023-11-06,1,600,359,24,0.806,0.002,0.827,-1.458,-30.45,HR359,Passed,Fort San Geronimo Preservation Act,On Motion to Suspend the Rules and Pass,
118,House,596,2023-11-07,1,601,217,204,0.022,0.135,-0.715,0.051,-0.372,HRES847,Passed,"Providing for consideration of the bill (H.R. 4664) making appropriations for financial services and general government for the fiscal year ending September 30, 2024, and for other purposes",On Ordering the Previous Question,
118,House,597,2023-11-07,1,602,217,204,0.022,0.135,-0.715,0.051,-0.372,HRES847,Passed,"Providing for consideration of the bill (H.R. 4664) making appropriations for financial services and general government for the fiscal year ending September 30, 2024, and for other purposes",On Agreeing to the Resolution,
118,House,598,2023-11-07,1,603,212,214,0.335,-0.942,0.479,0.47,-20.434,HR4820,Failed,,On Agreeing to the Amendment,
118,House,599,2023-11-07,1,604,125,297,0.441,-0.296,-0.358,0.142,-79.807,HR4820,Failed,,On Agreeing to the Amendment,
118,House,600,2023-11-07,1,605,148,277,0.311,-0.218,-0.35,0.533,-70.377,HR4820,Failed,,On Agreeing to the Amendment,
118,House,601,2023-11-07,1,606,213,210,0.059,0.998,-0.472,-0.232,-12.288,HR4820,Agreed to,,On Agreeing to the Amendment,
118,House,602,2023-11-07,1,607,174,252,0.261,-0.601,-0.685,0.478,-53.193,HR4820,Failed,,On Agreeing to the Amendment,
118,House,603,2023-11-07,1,608,208,213,-0.141,0.99,0.331,0.41,-29.806,HRES845,Failed,"Censuring Representative Rashida Tlaib for promoting false narratives regarding the October 7, 2023, Hamas attack on Israel and for calling for the destruction of the State of Israel",On Motion to Table,
118,House,604,2023-11-07,1,609,144,282,0.428,0.181,-0.364,0.26,-71.387,HR4820,Failed,,On Agreeing to the Amendment,
118,House,605,2023-11-07,1,610,238,185,0.305,-0.255,0.266,0.103,-60.304,HR4820,Agreed to,,On Agreeing to the Amendment,
118,House,606,2023-11-07,1,611,106,324,0.478,-0.098,-0.309,0.396,-75.998,HR4820,Failed,,On Agreeing to the Amendment,
118,House,607,2023-11-07,1,612,133,295,0.272,-0.68,-0.458,0.583,-70.761,HR4820,Failed,,On Agreeing to the Amendment,
118,House,608,2023-11-07,1,613,104,325,0.259,-0.649,-0.528,1.077,-65.552,HR4820,Failed,,On Agreeing to the Amendment,
118,House,609,2023-11-07,1,614,191,238,0.073,-0.47,-0.291,0.426,-52.829,HR4820,Failed,,On Agreeing to the Amendment,
118,House,610,2023-11-07,1,615,211,220,0.057,0.548,-0.189,-0.095,-66.151,HR4820,Failed,,On Agreeing to the Amendment,
118,House,611,2023-11-07,1,616,201,229,0.189,0.672,-0.239,-0.037,-55.916,HR4820,Failed,,On Agreeing to the Amendment,
118,House,612,2023-11-07,1,617,164,264,0.386,0.291,-0.303,0.251,-68.598,HR4820,Failed,,On Agreeing to the Amendment,
118,House,613,2023-11-07,1,618,155,272,0.372,0.082,-0.319,0.399,-64.688,HR4820,Failed,,On Agreeing to the Amendment,
118,House,614,2023-11-07,1,619,212,217,0.101,-0.995,-0.543,0.104,-14.892,HR4820,Failed,,On Agreeing to the Amendment,
118,House,615,2023-11-07,1,620,112,318,0.192,-0.756,-0.258,0.537,-93.756,HR4820,Failed,,On Agreeing to the Amendment,
118,House,616,2023-11-07,1,621,211,219,0.182,0.662,-0.72,-0.128,-14.487,HR4820,Failed,,On Agreeing to the Amendment,
118,House,617,2023-11-07,1,622,234,188,-0.299,0.954,-0.276,-0.27,-69.31,HRES845,Passed,"Censuring Representative Rashida Tlaib for promoting false narratives regarding the October 7, 2023, Hamas attack on Israel and for calling for the destruction of the State of Israel",On Agreeing to the Resolution,
118,House,618,2023-11-08,1,623,336,86,-0.381,-0.267,-0.238,-0.353,-101.345,HR4664,Agreed to,,On Agreeing to the Amendment,
118,House,619,2023-11-08,1,624,115,306,0.392,-0.245,-0.331,0.511,-74.998,HR4664,Failed,,On Agreeing to the Amendment,
118,House,620,2023-11-08,1,625,187,238,0.157,-0.412,-0.239,0.211,-62.77,HR4664,Failed,,On Agreeing to the Amendment,
118,House,621,2023-11-08,1,626,140,286,0.493,0.87,-0.346,0.169,-86.552,HR4664,Failed,,On Agreeing to the Amendment,
118,House,622,2023-11-08,1,627,183,246,0.318,0.165,-0.469,0.482,-45.861,HR4664,Failed,,On Agreeing to the Amendment,
118,House,623,2023-11-08,1,628,172,257,0.368,0.93,-0.995,0.048,-60.823,HR4664,Failed,,On Agreeing to the Amendment,
118,House,624,2023-11-08,1,629,250,174,-0.269,0.356,-0.239,-0.341,-75.01,HR4664,Agreed to,,On Agreeing to the Amendment,
118,House,625,2023-11-08,1,630,219,210,0.1,-0.459,-1.062,-0.408,-6.878,HR4664,Agreed to,,On Agreeing to the Amendment,
118,House,626,2023-11-08,1,631,205,220,0.198,0.386,-0.337,-0.006,-27.663,HR4664,Failed,,On Agreeing to the Amendment,
118,House,627,2023-11-08,1,632,175,252,0.209,-0.203,-0.324,0.567,-57.579,HR4664,Failed,,On Agreeing to the Amendment,
118,House,628,2023-11-08,1,633,106,322,0.552,0.834,-0.284,0.084,-106.864,HR4664,Failed,,On Agreeing to the Amendment,
118,House,629,2023-11-08,1,634,145,273,0.005,-1.0,-0.352,0.693,-86.257,HR4664,Failed,,On Agreeing to the Amendment,
118,House,630,2023-11-08,1,635,205,211,0.158,0.841,-0.691,-0.062,-10.804,HR4664,Failed,,On Agreeing to the Amendment,
118,House,631,2023-11-08,1,636,198,221,0.253,0.123,-0.677,-0.525,-18.312,HR4664,Failed,,On Agreeing to the Amendment,
118,House,632,2023-11-08,1,637,196,223,0.195,0.513,-0.622,-0.71,-33.437,HR4664,Failed,,On Agreeing to the Amendment,
118,House,633,2023-11-08,1,638,142,277,0.233,-0.973,-0.41,0.391,-76.394,HR4664,Failed,,On Agreeing to the Amendment,
118,House,634,2023-11-08,1,639,208,212,0.39,-0.768,-0.741,-1.082,-20.868,HR4664,Failed,,On Agreeing to the Amendment,
118,House,635,2023-11-08,1,640,222,198,0.071,-0.511,-0.457,-0.595,-16.975,HR4664,Agreed to,,On Agreeing to the Amendment,
118,House,636,2023-11-09,1,641,165,257,0.048,-0.702,-0.293,0.574,-77.109,HR4664,Failed,,On Agreeing to the Amendment,
118,House,637,2023-11-09,1,642,220,202,-0.036,0.269,-0.62,-1.37,-16.391,HR4664,Agreed to,,On Agreeing to the Amendment,
118,House,638,2023-11-13,1,643,405,0,0.0,0.0,0.0,0.0,0.0,HR1105,Passed,Debbie Smith Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,639,2023-11-13,1,644,409,0,0.0,0.0,0.0,0.0,0.0,HR593,Passed,"To rename the Department of Veterans Affairs community-based outpatient clinic in Hinesville, Georgia, as the “John Gibson, Dan James, William Sapp, and Frankie Smiley VA Clinic”",On Motion to Suspend the Rules and Pass,
118,House,640,2023-11-13,1,645,209,201,-0.091,0.996,0.287,0.339,-38.546,HRES863,Passed,"Impeaching Alejandro Nicholas Mayorkas, Secretary of Homeland Security, for high crimes and misdemeanors",On Motion to Refer,
118,House,641,2023-11-14,1,646,217,208,0.021,0.132,-0.715,0.059,-0.374,HRES864,Passed,"Providing for consideration of the bill (H.R. 5894) making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2024, and for other purposes",On Ordering the Previous Question,
118,House,642,2023-11-14,1,647,217,209,0.021,0.132,-0.715,0.059,-0.374,HRES864,Passed,"Providing for consideration of the bill (H.R. 5894) making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2024, and for other purposes",On Agreeing to the Resolution,
118,House,643,2023-11-14,1,648,131,300,0.397,-0.214,-0.293,0.282,-83.5,HR5894,Failed,,On Agreeing to the Amendment,
118,House,644,2023-11-14,1,649,190,241,0.297,0.955,-0.39,0.039,-49.112,HR5894,Failed,,On Agreeing to the Amendment,
118,House,645,2023-11-14,1,650,140,294,0.491,0.871,-0.479,0.199,-72.794,HR5894,Failed,,On Agreeing to the Amendment,
118,House,646,2023-11-14,1,651,183,251,0.184,-0.846,-0.307,0.199,-68.302,HR5894,Failed,,On Agreeing to the Amendment,
118,House,647,2023-11-14,1,652,186,247,0.31,0.166,-0.64,0.732,-33.931,HR5894,Failed,,On Agreeing to the Amendment,
118,House,648,2023-11-14,1,653,109,324,0.497,-0.395,-0.316,0.051,-89.553,HR5894,Failed,,On Agreeing to the Amendment,
118,House,649,2023-11-14,1,654,85,350,0.666,0.746,-0.962,0.804,-69.79,HR5894,Failed,,On Agreeing to the Amendment,
118,House,650,2023-11-14,1,655,81,353,0.659,0.752,-0.488,0.34,-66.923,HR5894,Failed,,On Agreeing to the Amendment,
118,House,651,2023-11-14,1,656,81,354,0.548,-0.1,-0.315,0.395,-72.658,HR5894,Failed,,On Agreeing to the Amendment,
118,House,652,2023-11-14,1,657,118,316,0.231,-0.782,-0.475,0.785,-73.657,HR5894,Failed,,On Agreeing to the Amendment,
118,House,653,2023-11-14,1,658,336,95,0.344,-0.359,0.181,-0.545,-98.699,HR6363,Passed,"Further Continuing Appropriations and Other Extensions Act, 2024","On Motion to Suspend the Rules and Pass, as Amended",
118,House,654,2023-11-15,1,659,218,206,0.019,0.13,-0.715,0.054,-0.368,HRES869,Passed,"Providing for consideration of the bill (H.R. 5893) Commerce, Justice, Science, and Related Agencies Appropriations Act, 2024 and providing for consideration of the bill (H.R. 5961) No Funds for Iranian Terrorism Act",On Ordering the Previous Question,
118,House,655,2023-11-15,1,660,198,225,-0.246,0.969,-0.509,-1.211,-49.438,HRES869,Failed,"Providing for consideration of the bill (H.R. 5893) Commerce, Justice, Science, and Related Agencies Appropriations Act, 2024 and providing for consideration of the bill (H.R. 5961) No Funds for Iranian Terrorism Act",On Agreeing to the Resolution,
118,House,656,2023-11-15,1,661,169,257,0.366,0.108,-0.434,0.011,-58.206,HR5894,Failed,,On Agreeing to the Amendment,
118,House,657,2023-11-15,1,662,173,254,0.269,-0.363,-0.657,0.587,-47.494,HR5894,Failed,,On Agreeing to the Amendment,
118,House,658,2023-11-15,1,663,151,273,0.247,-0.969,-0.396,0.298,-77.784,HR5894,Failed,,On Agreeing to the Amendment,
118,House,659,2023-11-15,1,664,170,254,0.422,0.907,-0.468,0.244,-55.153,HR5894,Failed,,On Agreeing to the Amendment,
118,House,660,2023-11-15,1,665,165,260,0.449,0.742,-0.39,0.33,-63.814,HR5894,Failed,,On Agreeing to the Amendment,
118,House,661,2023-11-15,1,666,411,14,-0.56,0.828,-0.259,0.188,-60.114,HR5894,Agreed to,,On Agreeing to the Amendment,
118,House,662,2023-11-15,1,667,148,280,0.466,0.405,-0.368,0.424,-70.171,HR5894,Failed,,On Agreeing to the Amendment,
118,House,663,2023-11-15,1,668,144,279,0.443,0.272,-0.344,0.465,-69.462,HR5894,Failed,,On Agreeing to the Amendment,
118,House,664,2023-11-15,1,669,373,54,0.434,-0.799,-0.138,-1.656,-85.338,HR5894,Agreed to,,On Agreeing to the Amendment,
118,House,665,2023-11-15,1,670,162,262,0.175,-0.434,-0.304,0.53,-70.055,HR5894,Failed,,On Agreeing to the Amendment,
118,House,666,2023-11-15,1,671,157,268,0.461,0.505,-0.392,0.468,-63.247,HR5894,Failed,,On Agreeing to the Amendment,
118,House,667,2023-11-15,1,672,155,270,0.489,0.645,-0.969,1.064,-67.626,HR5894,Failed,,On Agreeing to the Amendment,
118,House,668,2023-11-15,1,673,204,224,0.247,0.264,-0.486,0.265,-27.541,HR5894,Failed,,On Agreeing to the Amendment,
118,House,669,2023-11-15,1,674,216,211,0.114,0.234,-0.621,-0.903,-9.608,HR5894,Agreed to,,On Agreeing to the Amendment,
118,House,670,2023-11-15,1,675,155,268,0.444,0.391,-0.923,1.031,-62.107,HR5894,Failed,,On Agreeing to the Amendment,
118,House,671,2023-11-28,1,676,414,0,0.0,0.0,0.0,0.0,0.0,HRES793,Passed,Calling on Hamas to immediately release hostages taken during October 2023 attack on Israel,On Motion to Suspend the Rules and Agree,
118,House,672,2023-11-28,1,677,412,1,0.0,0.0,0.0,0.0,0.0,HRES888,Passed,Reaffirming the State of Israel’s right to exist,On Motion to Suspend the Rules and Agree,
118,House,673,2023-11-29,1,678,213,205,0.021,0.133,-0.715,0.056,-0.374,HRES891,Passed,"Providing for consideration of (H.R. 5283) Protecting our Communities from Failure to Secure the Border Act; (H.R. 5961) No Funds for Iranian Terrorism Act; (S.J. Res. 32) providing for congressional disapproval, relating to “Small Business Lending Under the Equal Credit Opportunity Act (Regulation B)”",On Ordering the Previous Question,
118,House,674,2023-11-29,1,679,212,205,0.021,0.133,-0.715,0.056,-0.374,HRES891,Passed,"Providing for consideration of (H.R. 5283) Protecting our Communities from Failure to Secure the Border Act; (H.R. 5961) No Funds for Iranian Terrorism Act; (S.J. Res. 32) providing for congressional disapproval, relating to “Small Business Lending Under the Equal Credit Opportunity Act (Regulation B)”",On Agreeing to the Resolution,
118,House,675,2023-11-30,1,680,412,11,0.175,-0.908,-0.035,-1.45,-19.066,HR5961,Agreed to,,On Agreeing to the Amendment,
118,House,676,2023-11-30,1,681,422,1,0.0,0.0,0.0,0.0,0.0,HR5961,Agreed to,,On Agreeing to the Amendment,
118,House,677,2023-11-30,1,682,241,181,0.058,-0.785,-0.274,-0.362,-57.938,HR5961,Agreed to,,On Agreeing to the Amendment,
118,House,678,2023-11-30,1,683,226,199,-0.28,0.808,-0.607,-0.95,-19.448,HR5961,Agreed to,,On Agreeing to the Amendment,
118,House,679,2023-11-30,1,684,231,198,-0.193,0.63,-0.29,-0.261,-38.922,HR5961,Agreed to,,On Agreeing to the Amendment,
118,House,680,2023-11-30,1,685,399,28,0.551,-0.834,0.15,-0.352,-82.232,HR5961,Agreed to,,On Agreeing to the Amendment,
118,House,681,2023-11-30,1,686,194,236,-0.314,0.949,0.267,0.301,-77.421,HR5961,Failed,,On Agreeing to the Amendment,
118,House,682,2023-11-30,1,687,307,119,-0.276,-0.214,-0.235,-0.509,-89.155,HR5961,Passed,No Funds for Iranian Terrorism Act,On Passage,
118,House,683,2023-11-30,1,688,206,223,-0.059,0.044,0.309,0.102,-17.561,HR5283,Failed,,On Agreeing to the Amendment,
118,House,684,2023-11-30,1,689,224,203,-0.076,0.19,-0.578,-1.008,-8.92,HR5283,Passed,Protecting our Communities from Failure to Secure the Border Act,On Passage,
118,House,685,2023-12-01,1,690,221,202,-0.14,0.31,-0.692,-0.426,-11.828,SJRES32,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Bureau of Consumer Financial Protection relating to “Small Business Lending Under the Equal Credit Opportunity Act (Regulation B)”",On Passage,
118,House,686,2023-12-01,1,691,311,114,0.367,-0.31,0.177,-0.346,-112.711,HRES878,Passed,Providing for the expulsion of Representative George Santos from the United States House of Representatives,On Agreeing to the Resolution,
118,House,687,2023-12-05,1,692,209,200,0.021,0.142,-0.715,0.056,-0.371,HRES906,Passed,Providing for consideration of (H.R. 4468) Choice in Automobile Retail Sales Act; (H.R. 5933) DETERRENT Act; and (H.J.Res. 88) congressional disapproval relating to “Improving Income Driven Repayment for the William D. Ford Federal Direct Loan Program and the Federal Family Education Loan (FFEL) Program”,On Ordering the Previous Question,
118,House,688,2023-12-05,1,693,213,201,0.021,0.144,-0.715,0.059,-0.373,HRES906,Passed,Providing for consideration of (H.R. 4468) Choice in Automobile Retail Sales Act; (H.R. 5933) DETERRENT Act; and (H.J.Res. 88) congressional disapproval relating to “Improving Income Driven Repayment for the William D. Ford Federal Direct Loan Program and the Federal Family Education Loan (FFEL) Program”,On Agreeing to the Resolution,
118,House,689,2023-12-05,1,694,356,61,0.475,-0.651,0.324,-0.458,-61.347,HR1547,Passed,One Seat Ride Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,690,2023-12-05,1,695,408,10,0.0,0.0,0.0,0.0,0.0,HR3848,Passed,Housing our Military Veterans Effectively Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,691,2023-12-05,1,696,414,5,0.0,0.0,0.0,0.0,0.0,HR542,Passed,Elizabeth Dole Home- and Community-Based Services for Veterans and Caregivers Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,692,2023-12-05,1,697,311,14,0.212,-0.805,-0.109,-1.7,-15.092,HRES894,Passed,Strongly condemning and denouncing the drastic rise of antisemitism in the United States and around the world,On Motion to Suspend the Rules and Agree,
118,House,693,2023-12-06,1,698,372,39,0.009,-0.901,-0.387,-2.042,-53.266,HR5933,Agreed to,,On Agreeing to the Amendment,
118,House,694,2023-12-06,1,699,94,320,0.41,-0.496,-0.193,0.271,-103.915,HR5933,Failed,,On Agreeing to the Amendment,
118,House,695,2023-12-06,1,700,202,213,-0.043,0.246,0.705,0.325,-2.274,HR5933,Failed,,On Agreeing to the Amendment,
118,House,696,2023-12-06,1,701,246,170,-0.168,-0.05,-0.28,-0.413,-54.918,HR5933,Passed,DETERRENT Act,On Passage,
118,House,697,2023-12-06,1,702,201,214,0.021,0.145,0.715,-0.057,-0.373,HR4468,Failed,Choice in Automobile Retail Sales Act,On Motion to Recommit,
118,House,698,2023-12-06,1,703,221,197,-0.033,0.116,-0.56,-1.069,-8.645,HR4468,Passed,Choice in Automobile Retail Sales Act,On Passage,
118,House,699,2023-12-06,1,704,201,216,0.021,0.143,0.715,-0.059,-0.371,HRES914,Failed,Censuring Representative Jamaal Bowman,On Motion to Table,
118,House,700,2023-12-07,1,705,210,189,-0.074,0.269,-0.701,-0.339,-2.775,HJRES88,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Department of Education relating to “Improving Income Driven Repayment for the William D. Ford Federal Direct Loan Program and the Federal Family Education Loan (FFEL) Program",On Passage,
118,House,701,2023-12-07,1,706,214,191,-0.06,0.214,-0.351,-0.059,-11.847,HRES914,Passed,Censuring Representative Jamaal Bowman,On Agreeing to the Resolution,
118,House,702,2023-12-11,1,707,394,0,0.0,0.0,0.0,0.0,0.0,HR3224,Passed,Countering Weapons of Mass Destruction Extension Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,703,2023-12-11,1,708,320,71,0.949,0.169,0.157,-0.59,-147.151,HR5378,Passed,"Lower Costs, More Transparency Act","On Motion to Suspend the Rules and Pass, as Amended",
118,House,704,2023-12-11,1,709,376,15,-0.987,0.161,-0.417,-0.666,-36.843,HR6503,Passed,"Airport and Airway Extension Act of 2023, Part II",On Motion to Suspend the Rules and Pass,
118,House,705,2023-12-12,1,710,216,205,0.075,0.997,-0.471,0.196,-8.425,HRES922,Passed,"Providing for consideration of the bill (H.R. 1147) Whole Milk for Healthy Kids Act and providing for consideration of the bill (H.R. 357) Ensuring Accountability in Agency Rulemaking Act, and for other purposes; and for other purposes.",On Ordering the Previous Question,
118,House,706,2023-12-12,1,711,215,207,0.021,0.144,-0.715,0.065,-0.369,HRES922,Passed,"Providing for consideration of the bill (H.R. 1147) Whole Milk for Healthy Kids Act and providing for consideration of the bill (H.R. 357) Ensuring Accountability in Agency Rulemaking Act, and for other purposes; and for other purposes.",On Agreeing to the Resolution,
118,House,707,2023-12-12,1,712,403,20,0.224,-0.975,0.39,-1.994,-31.386,S788,Passed,Duck Stamp Modernization Act,On Motion to Suspend the Rules and Pass,
118,House,708,2023-12-12,1,713,420,1,0.0,0.0,0.0,0.0,0.0,HR5119,Passed,Protect Small Business and Prevent Illicit Financial Activity Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,709,2023-12-12,1,714,396,28,0.26,-0.807,0.318,-1.584,-34.254,HR5524,Passed,Foreign Affiliates Sharing Pilot Program Extension Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,710,2023-12-12,1,715,386,37,0.276,-0.529,0.13,-1.655,-48.646,HR4531,Passed,Support for Patients and Communities Reauthorization Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,711,2023-12-12,1,716,206,211,0.021,0.144,0.715,-0.064,-0.37,HR357,Failed,Ensuring Accountability in Agency Rulemaking Act,On Motion to Recommit,
118,House,712,2023-12-12,1,717,218,203,-0.096,0.249,-0.703,-0.318,-6.116,HR357,Passed,Ensuring Accountability in Agency Rulemaking Act,On Passage,
118,House,713,2023-12-13,1,718,330,99,-0.291,-0.506,-0.188,-0.276,-123.024,HR1147,Passed,Whole Milk for Healthy Kids Act,On Passage,
118,House,714,2023-12-13,1,719,220,212,0.021,0.144,-0.715,0.066,-0.371,HRES918,Passed,"Directing certain committees to continue their ongoing investigations as part of the existing House of Representatives inquiry into whether sufficient grounds exist for the House of Representatives to exercise its Constitutional power to impeach Joseph Biden, President of the United States of America",On Ordering the Previous Question,
118,House,715,2023-12-13,1,720,221,212,0.021,0.144,-0.715,0.066,-0.371,HRES918,Passed,"Directing certain committees to continue their ongoing investigations as part of the existing House of Representatives inquiry into whether sufficient grounds exist for the House of Representatives to exercise its Constitutional power to impeach Joseph Biden, President of the United States of America",On Agreeing to the Resolution,
118,House,716,2023-12-13,1,721,303,126,-0.375,0.127,-0.26,-0.373,-97.865,HRES927,Passed,Condemning antisemitism on University campuses and the testimony of University Presidents in the House Committee on Education and the Workforce,On Motion to Suspend the Rules and Agree,
118,House,717,2023-12-14,1,722,23,307,0.896,0.445,-0.96,1.714,-30.423,,Failed,,On Motion to Adjourn,
118,House,718,2023-12-14,1,723,310,118,-0.052,-0.242,0.077,-1.658,-121.275,HR2670,Passed,National Defense Authorization Act,On Motion to Suspend the Rules and Agree to the Conference Report,
118,House,719,2023-12-14,1,724,407,9,0.0,0.0,0.0,0.0,0.0,HR2365,Passed,Dr. Emmanuel Bilirakis and Honorable Jennifer Wexton National Plan to End Parkinson’s Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,720,2024-01-10,2,2,213,200,0.021,0.146,-0.715,0.063,-0.371,HRES947,Passed,Providing for consideration of (H.R. 788) Stop Settlement Slush Funds Act; (H.J. Res. 98) congressional disapproval of the rule relating to Standard for Determining Joint Employer Status; (S.J. Res. 38) congressional disapproval of the rule relating to Waiver of Buy America Requirements for Electric Vehicle Chargers,On Ordering the Previous Question,
118,House,721,2024-01-10,2,3,203,216,-0.263,0.965,-0.494,-1.107,-40.002,HRES947,Failed,Providing for consideration of (H.R. 788) Stop Settlement Slush Funds Act; (H.J. Res. 98) congressional disapproval of the rule relating to Standard for Determining Joint Employer Status; (S.J. Res. 38) congressional disapproval of the rule relating to Waiver of Buy America Requirements for Electric Vehicle Chargers,On Agreeing to the Resolution,
118,House,722,2024-01-11,2,4,210,201,-0.132,0.991,-0.634,-0.718,-5.995,HRES947,Passed,Providing for consideration of (H.R. 788) Stop Settlement Slush Funds Act; (H.J. Res. 98) congressional disapproval of the rule relating to Standard for Determining Joint Employer Status; (S.J. Res. 38) congressional disapproval of the rule relating to Waiver of Buy America Requirements for Electric Vehicle Chargers,On Motion to Reconsider,
118,House,723,2024-01-11,2,5,211,202,-0.131,0.991,-0.635,-0.713,-6.019,HRES947,Passed,Providing for consideration of (H.R. 788) Stop Settlement Slush Funds Act; (H.J. Res. 98) congressional disapproval of the rule relating to Standard for Determining Joint Employer Status; (S.J. Res. 38) congressional disapproval of the rule relating to Waiver of Buy America Requirements for Electric Vehicle Chargers,On Agreeing to the Resolution,
118,House,724,2024-01-11,2,6,189,205,0.021,0.139,0.715,-0.059,-0.369,HR788,Failed,Stop Settlement Slush Funds Act,On Motion to Recommit,
118,House,725,2024-01-11,2,7,211,197,0.021,0.141,-0.715,0.058,-0.374,HR788,Passed,Stop Settlement Slush Funds Act,On Passage,
118,House,726,2024-01-11,2,8,209,198,-0.154,0.669,-0.555,-1.03,-11.215,SJRES38,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Federal Highway Administration relating to “Waiver of Buy America Requirements for Electric Vehicle Chargers”",On Passage,
118,House,727,2024-01-12,2,9,379,1,0.0,0.0,0.0,0.0,0.0,HR839,Passed,China Exchange Rate Transparency Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,728,2024-01-12,2,10,206,177,-0.074,-0.997,-0.452,-0.085,-24.592,HJRES98,Passed,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the National Labor Relations Board relating to “Standard for Determining Joint Employer Status”",On Passage,
118,House,729,2024-01-17,2,11,198,194,0.02,0.135,-0.715,0.055,-0.37,HRES969,Passed,Providing for consideration of the bill (H.R. 6914) Pregnant Students’ Rights Act; providing for consideration of the bill (H.R. 6918) Supporting Pregnant and Parenting Women and Families Act; providing for consideration of the resolution (H.Res. 957),On Agreeing to the Resolution,
118,House,730,2024-01-17,2,12,403,9,0.0,0.0,0.0,0.0,0.0,HR5862,Passed,"To amend the Homeland Security Act of 2002 relating to authority of U.S. Customs and Border Protection to consolidate, modify, or reorganize Customs revenue functions","On Motion to Suspend the Rules and Pass, as Amended",
118,House,731,2024-01-17,2,13,225,187,-0.141,0.177,-0.551,-1.098,-18.669,HRES957,Passed,"Denouncing the Biden administration’s open-borders policies, condemning the national security and public safety crisis along the southwest border, and urging President Biden to end his administration’s open-borders policies",On Agreeing to the Resolution,
